"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00207590","1906-02-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   -6",",,6"," -183",",,6",,,,,,
"USC00207590","1906-02-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   28",",,6","  -56",",,6",,,,,,
"USC00207590","1906-02-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   61",",,6","  -28",",,6",,,,,,
"USC00207590","1906-02-20","43.21667","-85.9",,"SLOCUM, MI US","  170",",,6",,,,,"   83",",,6","   11",",,6",,,,,,
"USC00207590","1906-02-21","43.21667","-85.9",,"SLOCUM, MI US","   43",",,6",,,,,"   22",",,6","   -6",",,6",,,,,,
"USC00207590","1906-02-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   33",",,6","  -44",",,6",,,,,,
"USC00207590","1906-02-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   56",",,6","   28",",,6",,,,,,
"USC00207590","1906-02-24","43.21667","-85.9",,"SLOCUM, MI US","  196",",,6",,,,,"   78",",,6","    6",",,6",,,,,,
"USC00207590","1906-02-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   50",",,6","   -6",",,6",,,,,,
"USC00207590","1906-02-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    6",",,6","  -56",",,6",,,,,,
"USC00207590","1906-02-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -44",",,6","  -94",",,6",,,,,,
"USC00207590","1906-02-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -22",",,6","  -89",",,6",,,,,,
"USC00207590","1906-03-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   50",",,6","  -44",",,6",,,,,,
"USC00207590","1906-03-02","43.21667","-85.9",,"SLOCUM, MI US","  180",",,6",,,,,"   17",",,6","  -28",",,6",,,,,,
"USC00207590","1906-03-03","43.21667","-85.9",,"SLOCUM, MI US","   84",",,6",,,,,"   39",",,6","    0",",,6",,,,,,
"USC00207590","1906-03-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    0",",,6","  -33",",,6",,,,,,
"USC00207590","1906-03-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   11",",,6","  -83",",,6",,,,,,
"USC00207590","1906-03-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    6",",,6","  -61",",,6",,,,,,
"USC00207590","1906-03-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   22",",,6","  -17",",,6",,,,,,
"USC00207590","1906-03-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   33",",,6","    6",",,6",,,,,,
"USC00207590","1906-03-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   28",",,6","  -33",",,6",,,,,,
"USC00207590","1906-03-10","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   11",",,6","  -39",",,6",,,,,,
"USC00207590","1906-03-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -17",",,6","  -44",",,6",,,,,,
"USC00207590","1906-03-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -33",",,6"," -106",",,6",,,,,,
"USC00207590","1906-03-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -22",",,6"," -100",",,6",,,,,,
"USC00207590","1906-03-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -33",",,6"," -100",",,6",,,,,,
"USC00207590","1906-03-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -28",",,6"," -122",",,6",,,,,,
"USC00207590","1906-03-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -44",",,6","  -94",",,6",,,,,,
"USC00207590","1906-03-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -28",",,6"," -100",",,6",,,,,,
"USC00207590","1906-03-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    6",",,6"," -106",",,6",,,,,,
"USC00207590","1906-03-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"    0",",,6","  -33",",,6",,,,,,
"USC00207590","1906-03-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -33",",,6","  -89",",,6",,,,,,
"USC00207590","1906-03-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -11",",,6","  -56",",,6",,,,,,
"USC00207590","1906-03-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -56",",,6"," -133",",,6",,,,,,
"USC00207590","1906-03-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -56",",,6"," -167",",,6",,,,,,
"USC00207590","1906-03-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  -11",",,6"," -117",",,6",,,,,,
"USC00207590","1906-03-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   33",",,6","  -89",",,6",,,,,,
"USC00207590","1906-03-26","43.21667","-85.9",,"SLOCUM, MI US","   97",",,6",,,,,"  100",",,6","   11",",,6",,,,,,
"USC00207590","1906-03-27","43.21667","-85.9",,"SLOCUM, MI US","   41",",,6",,,,,"   28",",,6","    0",",,6",,,,,,
"USC00207590","1906-03-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   39",",,6","  -11",",,6",,,,,,
"USC00207590","1906-03-29","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   83",",,6","  -61",",,6",,,,,,
"USC00207590","1906-03-30","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   33",",,6","  -33",",,6",,,,,,
"USC00207590","1906-03-31","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  100",",,6","  -61",",,6",,,,,,
"USC00207590","1906-04-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  133",",,6","  -67",",,6",,,,,,
"USC00207590","1906-04-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  128",",,6","  -67",",,6",,,,,,
"USC00207590","1906-04-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  189",",,6","  -17",",,6",,,,,,
"USC00207590","1906-04-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   50",",,6","  -17",",,6",,,,,,
"USC00207590","1906-04-05","43.21667","-85.9",,"SLOCUM, MI US","   51",",,6",,,,,"   28",",,6","  -22",",,6",,,,,,
"USC00207590","1906-04-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   50",",,6","  -33",",,6",,,,,,
"USC00207590","1906-04-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  172",",,6","   28",",,6",,,,,,
"USC00207590","1906-04-08","43.21667","-85.9",,"SLOCUM, MI US","   71",",,6",,,,,"   61",",,6","   22",",,6",,,,,,
"USC00207590","1906-04-09","43.21667","-85.9",,"SLOCUM, MI US","  109",",,6",,,,,"   67",",,6","   17",",,6",,,,,,
"USC00207590","1906-04-10","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   83",",,6","   22",",,6",,,,,,
"USC00207590","1906-04-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  144",",,6","   33",",,6",,,,,,
"USC00207590","1906-04-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  189",",,6","   44",",,6",,,,,,
"USC00207590","1906-04-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  228",",,6","   83",",,6",,,,,,
"USC00207590","1906-04-14","43.21667","-85.9",,"SLOCUM, MI US","  180",",,6",,,,,"  111",",,6","   44",",,6",,,,,,
"USC00207590","1906-04-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"   89",",,6","   17",",,6",,,,,,
"USC00207590","1906-04-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  122",",,6","  -56",",,6",,,,,,
"USC00207590","1906-04-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  144",",,6","  -22",",,6",,,,,,
"USC00207590","1906-04-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  194",",,6","   22",",,6",,,,,,
"USC00207590","1906-04-19","43.21667","-85.9",,"SLOCUM, MI US","   15",",,6",,,,,"  200",",,6","   39",",,6",,,,,,
"USC00207590","1906-04-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  172",",,6","    6",",,6",,,,,,
"USC00207590","1906-04-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  139",",,6","   56",",,6",,,,,,
"USC00207590","1906-04-22","43.21667","-85.9",,"SLOCUM, MI US","   41",",,6",,,,,"   72",",,6","   22",",,6",,,,,,
"USC00207590","1906-04-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  100",",,6","  -44",",,6",,,,,,
"USC00207590","1906-04-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  161",",,6","  -22",",,6",,,,,,
"USC00207590","1906-04-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  217",",,6","   72",",,6",,,,,,
"USC00207590","1906-04-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  194",",,6","   78",",,6",,,,,,
"USC00207590","1906-04-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  217",",,6","   78",",,6",,,,,,
"USC00207590","1906-04-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  178",",,6","   28",",,6",,,,,,
"USC00207590","1906-04-29","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  144",",,6","   22",",,6",,,,,,
"USC00207590","1906-04-30","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6",,,,,"  178",",,6","   50",",,6",,,,,,
"USC00207590","1906-05-01","43.21667","-85.9",,"SLOCUM, MI US","   33",",,6","    0",",,6",,,"  161",",,6","   39",",,6",,,,,,
"USC00207590","1906-05-02","43.21667","-85.9",,"SLOCUM, MI US","   43",",,6","    0",",,6",,,"  139",",,6","   22",",,6",,,,,,
"USC00207590","1906-05-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  161",",,6","   22",",,6",,,,,,
"USC00207590","1906-05-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  172",",,6","   39",",,6",,,,,,
"USC00207590","1906-05-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  150",",,6","   28",",,6",,,,,,
"USC00207590","1906-05-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  117",",,6","   33",",,6",,,,,,
"USC00207590","1906-05-07","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0","T,,6",,,"  133",",,6","   17",",,6",,,,,,
"USC00207590","1906-05-08","43.21667","-85.9",,"SLOCUM, MI US","  114",",,6","    0",",,6",,,"   56",",,6","  -11",",,6",,,,,,
"USC00207590","1906-05-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"   67",",,6","    0",",,6",,,,,,
"USC00207590","1906-05-10","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  150",",,6","  -50",",,6",,,,,,
"USC00207590","1906-05-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  206",",,6","   22",",,6",,,,,,
"USC00207590","1906-05-12","43.21667","-85.9",,"SLOCUM, MI US","   81",",,6","    0",",,6",,,"  250",",,6","  139",",,6",,,,,,
"USC00207590","1906-05-13","43.21667","-85.9",,"SLOCUM, MI US","  114",",,6","    0",",,6",,,"  194",",,6","  117",",,6",,,,,,
"USC00207590","1906-05-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  183",",,6","  100",",,6",,,,,,
"USC00207590","1906-05-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  267",",,6","  106",",,6",,,,,,
"USC00207590","1906-05-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","  133",",,6",,,,,,
"USC00207590","1906-05-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","  172",",,6",,,,,,
"USC00207590","1906-05-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  144",",,6",,,,,,
"USC00207590","1906-05-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  144",",,6","   83",",,6",,,,,,
"USC00207590","1906-05-20","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  167",",,6","  -17",",,6",,,,,,
"USC00207590","1906-05-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  228",",,6","   33",",,6",,,,,,
"USC00207590","1906-05-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  117",",,6",,,,,,
"USC00207590","1906-05-23","43.21667","-85.9",,"SLOCUM, MI US","   15",",,6","    0",",,6",,,"  283",",,6","  111",",,6",,,,,,
"USC00207590","1906-05-24","43.21667","-85.9",,"SLOCUM, MI US","   23",",,6","    0",",,6",,,"  289",",,6","  150",",,6",,,,,,
"USC00207590","1906-05-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  161",",,6",,,,,,
"USC00207590","1906-05-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  139",",,6",,,,,,
"USC00207590","1906-05-27","43.21667","-85.9",,"SLOCUM, MI US","  122",",,6","    0",",,6",,,"  139",",,6","   28",",,6",,,,,,
"USC00207590","1906-05-28","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  183",",,6","   22",",,6",,,,,,
"USC00207590","1906-05-29","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  178",",,6","   11",",,6",,,,,,
"USC00207590","1906-05-30","43.21667","-85.9",,"SLOCUM, MI US","   61",",,6","    0",",,6",,,"  194",",,6","  106",",,6",,,,,,
"USC00207590","1906-05-31","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  272",",,6","  111",",,6",,,,,,
"USC00207590","1906-06-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  194",",,6","   78",",,6",,,,,,
"USC00207590","1906-06-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  228",",,6","   72",",,6",,,,,,
"USC00207590","1906-06-03","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","   72",",,6",,,,,,
"USC00207590","1906-06-04","43.21667","-85.9",,"SLOCUM, MI US","   94",",,6","    0",",,6",,,"  278",",,6","  117",",,6",,,,,,
"USC00207590","1906-06-05","43.21667","-85.9",,"SLOCUM, MI US","   66",",,6","    0",",,6",,,"  272",",,6","  189",",,6",,,,,,
"USC00207590","1906-06-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  289",",,6","  144",",,6",,,,,,
"USC00207590","1906-06-07","43.21667","-85.9",,"SLOCUM, MI US","  150",",,6","    0",",,6",,,"  261",",,6","  194",",,6",,,,,,
"USC00207590","1906-06-08","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"  256",",,6","  183",",,6",,,,,,
"USC00207590","1906-06-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  261",",,6","  167",",,6",,,,,,
"USC00207590","1906-06-10","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","  133",",,6",,,,,,
"USC00207590","1906-06-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  211",",,6","   50",",,6",,,,,,
"USC00207590","1906-06-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","   78",",,6",,,,,,
"USC00207590","1906-06-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  222",",,6","   78",",,6",,,,,,
"USC00207590","1906-06-14","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  244",",,6","   72",",,6",,,,,,
"USC00207590","1906-06-15","43.21667","-85.9",,"SLOCUM, MI US","   53",",,6","    0",",,6",,,"  239",",,6","  144",",,6",,,,,,
"USC00207590","1906-06-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","  117",",,6",,,,,,
"USC00207590","1906-06-17","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  244",",,6","  122",",,6",,,,,,
"USC00207590","1906-06-18","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  256",",,6","  139",",,6",,,,,,
"USC00207590","1906-06-19","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  272",",,6","  172",",,6",,,,,,
"USC00207590","1906-06-20","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  228",",,6","  161",",,6",,,,,,
"USC00207590","1906-06-21","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  194",",,6","  106",",,6",,,,,,
"USC00207590","1906-06-22","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  178",",,6","  117",",,6",,,,,,
"USC00207590","1906-06-23","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  217",",,6","   56",",,6",,,,,,
"USC00207590","1906-06-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","   61",",,6",,,,,,
"USC00207590","1906-06-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","   89",",,6",,,,,,
"USC00207590","1906-06-26","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  306",",,6","  150",",,6",,,,,,
"USC00207590","1906-06-27","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  278",",,6","  150",",,6",,,,,,
"USC00207590","1906-06-28","43.21667","-85.9",,"SLOCUM, MI US","   13",",,6","    0",",,6",,,"  311",",,6","  183",",,6",,,,,,
"USC00207590","1906-06-29","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"  322",",,6","  200",",,6",,,,,,
"USC00207590","1906-06-30","43.21667","-85.9",,"SLOCUM, MI US","   18",",,6","    0",",,6",,,"  261",",,6","  172",",,6",,,,,,
"USC00207590","1906-07-01","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  239",",,6","  111",",,6",,,,,,
"USC00207590","1906-07-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","  128",",,6",,,,,,
"USC00207590","1906-07-03","43.21667","-85.9",,"SLOCUM, MI US","  196",",,6","    0",",,6",,,"  228",",,6","  100",",,6",,,,,,
"USC00207590","1906-07-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  244",",,6","   94",",,6",,,,,,
"USC00207590","1906-07-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  106",",,6",,,,,,
"USC00207590","1906-07-06","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  261",",,6","   78",",,6",,,,,,
"USC00207590","1906-07-07","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  111",",,6",,,,,,
"USC00207590","1906-07-08","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  250",",,6","  133",",,6",,,,,,
"USC00207590","1906-07-09","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  300",",,6","  111",",,6",,,,,,
"USC00207590","1906-07-10","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  306",",,6","  111",",,6",,,,,,
"USC00207590","1906-07-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  294",",,6","  122",",,6",,,,,,
"USC00207590","1906-07-12","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  306",",,6","  150",",,6",,,,,,
"USC00207590","1906-07-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  300",",,6","  161",",,6",,,,,,
"USC00207590","1906-07-14","43.21667","-85.9",,"SLOCUM, MI US","   36",",,6","    0",",,6",,,"  289",",,6","  167",",,6",,,,,,
"USC00207590","1906-07-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","  117",",,6",,,,,,
"USC00207590","1906-07-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  250",",,6","  111",",,6",,,,,,
"USC00207590","1906-07-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  239",",,6","  100",",,6",,,,,,
"USC00207590","1906-07-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","   78",",,6",,,,,,
"USC00207590","1906-07-19","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  289",",,6","  128",",,6",,,,,,
"USC00207590","1906-07-20","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  311",",,6","  161",",,6",,,,,,
"USC00207590","1906-07-21","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,,,"  122",",,6",,,,,,
"USC00207590","1906-07-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  233",",,6","  144",",,6",,,,,,
"USC00207590","1906-07-23","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  272",",,6","  100",",,6",,,,,,
"USC00207590","1906-07-24","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","   56",",,6",,,,,,
"USC00207590","1906-07-25","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  256",",,6","   83",",,6",,,,,,
"USC00207590","1906-07-26","43.21667","-85.9",,"SLOCUM, MI US","   15",",,6","    0",",,6",,,"  361",",,6","  139",",,6",,,,,,
"USC00207590","1906-07-27","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  272",",,6","  167",",,6",,,,,,
"USC00207590","1906-07-28","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  356",",,6","  189",",,6",,,,,,
"USC00207590","1906-07-29","43.21667","-85.9",,"SLOCUM, MI US","  523",",,6","    0",",,6",,,"  272",",,6","  183",",,6",,,,,,
"USC00207590","1906-07-30","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  261",",,6","  128",",,6",,,,,,
"USC00207590","1906-07-31","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,,,"  144",",,6",,,,,,
"USC00207590","1906-08-01","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  278",",,6","  139",",,6",,,,,,
"USC00207590","1906-08-02","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  317",",,6","  156",",,6",,,,,,
"USC00207590","1906-08-03","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  306",",,6","  167",",,6",,,,,,
"USC00207590","1906-08-04","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  317",",,6","  161",",,6",,,,,,
"USC00207590","1906-08-05","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  289",",,6","  200",",,6",,,,,,
"USC00207590","1906-08-06","43.21667","-85.9",,"SLOCUM, MI US","   91",",,6","    0",",,6",,,"  278",",,6","  172",",,6",,,,,,
"USC00207590","1906-08-07","43.21667","-85.9",,"SLOCUM, MI US","   30",",,6","    0",",,6",,,"  289",",,6","  161",",,6",,,,,,
"USC00207590","1906-08-08","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  256",",,6","  150",",,6",,,,,,
"USC00207590","1906-08-09","43.21667","-85.9",,"SLOCUM, MI US","  107",",,6","    0",",,6",,,"  272",",,6","  139",",,6",,,,,,
"USC00207590","1906-08-10","43.21667","-85.9",,"SLOCUM, MI US","    0","T,,6","    0",",,6",,,"  289",",,6","  144",",,6",,,,,,
"USC00207590","1906-08-11","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  267",",,6","  133",",,6",,,,,,
"USC00207590","1906-08-12","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  289",",,6","  139",",,6",,,,,,
"USC00207590","1906-08-13","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  261",",,6","   94",",,6",,,,,,
"USC00207590","1906-08-14","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","   78",",,6",,,,,,
"USC00207590","1906-08-15","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  294",",,6","  117",",,6",,,,,,
"USC00207590","1906-08-16","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  306",",,6","  150",",,6",,,,,,
"USC00207590","1906-08-17","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  311",",,6","  194",",,6",,,,,,
"USC00207590","1906-08-18","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  283",",,6","  156",",,6",,,,,,
"USC00207590","1906-08-19","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  289",",,6","  172",",,6",,,,,,
"USC00207590","1906-08-20","43.21667","-85.9",,"SLOCUM, MI US","   97",",,6","    0",",,6",,,"  311",",,6","  200",",,6",,,,,,
"USC00207590","1906-08-21","43.21667","-85.9",,"SLOCUM, MI US","   48",",,6","    0",",,6",,,"  333",",,6","  217",",,6",,,,,,
"USC00207590","1906-08-22","43.21667","-85.9",,"SLOCUM, MI US","    0","P,,6","    0",",,6",,,"  322",",,6","  183",",,6",,,,,,
"USC00207590","1906-08-23","43.21667","-85.9",,"SLOCUM, MI US","   86",",,6","    0",",,6",,,"  317",",,6","  206",",,6",,,,,,
