"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00126056","2012-08-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  117",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  161",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  172",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  217",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  196",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  167",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-08-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  156",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  156",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-08-31","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  172",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    5",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  228",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  239",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  503",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  222",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  127",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  217",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-09-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  206",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   69",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  178",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-09-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  189",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-09-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  356",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  111",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-09-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  100",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  117",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  106",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  172",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  156",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    3",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   83",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   56",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  156",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    5",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   72",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   83",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  290",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-09-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   17",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  106",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   74",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  161",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-09-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  193",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  178",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-09-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   48",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  150",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-09-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  100",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-09-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   78",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  111",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  191",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-10-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   15",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  111",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  128",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  424",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   22",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-10-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   56",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-10-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-10-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   83",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -11",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   50",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  117",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-10-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   33",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-10-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  111",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  180",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-10-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    8",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   89",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   46",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   89",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    3",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    3",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  122",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  111",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   94",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   84",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   50",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-10-31","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   50",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    6",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    6",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   66",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   50",",,7",,,"    1",",,7",,,,,,,,,,,,
"USC00126056","2012-11-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   13",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -22",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-11-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  117",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  137",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   89",",,7,0600","    0","T,,7,","    0",",,7,0600",,,,,,,,,,,,,"  -44",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -44",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -44",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -39",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-11-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -28",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -11",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   78",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-22","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   -6",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-23","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-24","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -33",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-25","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-26","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-27","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    6",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-28","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-29","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-11-30","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -11",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-01","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   67",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-02","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   79",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  139",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-03","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   30",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  144",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-04","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   23",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  178",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-05","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   84",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-06","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -22",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-07","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   78",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-12-08","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   84",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  100",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-12-09","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    8",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   83",",,7","    1",",,7",,,,,,,,,,,,,,
"USC00126056","2012-12-10","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  132",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-11","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    3",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-12","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-13","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -61",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-14","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  -44",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-15","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-16","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   41",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  106",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-17","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   39",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-18","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","   43",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"   33",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-19","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    3",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-20","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","    0",",,7,0600","    0",",,7,","    0",",,7,0600",,,,,,,,,,,,,"  100",",,7",,,,,,,,,,,,,,,,
"USC00126056","2012-12-21","39.2401","-86.2295","210.3","NASHVILLE 2 NNE, IN US","  203",",,7,0600","   41",",,7,","   51",",,7,0600",,,,,,,,,,,,,"  -28",",,7",,,,,,,,,,,,,,,,
