"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"USC00124729","1948-07-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-03","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-04","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-05","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-06","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-07","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-08","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-09","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-10","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-11","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-12","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-13","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-14","41.65","-85.43333","267.9","LAGRANGE, IN US","  142",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-15","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-16","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-17","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-18","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-19","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-20","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-21","41.65","-85.43333","267.9","LAGRANGE, IN US","   79",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-22","41.65","-85.43333","267.9","LAGRANGE, IN US","  117",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-23","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-24","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-25","41.65","-85.43333","267.9","LAGRANGE, IN US","   20",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-26","41.65","-85.43333","267.9","LAGRANGE, IN US","   58",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-27","41.65","-85.43333","267.9","LAGRANGE, IN US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-28","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-29","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-30","41.65","-85.43333","267.9","LAGRANGE, IN US","  132",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-07-31","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-03","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-04","41.65","-85.43333","267.9","LAGRANGE, IN US","  127",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-05","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-06","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-07","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-08","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-09","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-10","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-11","41.65","-85.43333","267.9","LAGRANGE, IN US","   48",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-12","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-13","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-14","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-15","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-16","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-19","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-20","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-21","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-22","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-23","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-24","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-25","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-26","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-27","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-28","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-29","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-30","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-08-31","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-03","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-04","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-05","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-06","41.65","-85.43333","267.9","LAGRANGE, IN US","   43",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-07","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-08","41.65","-85.43333","267.9","LAGRANGE, IN US","  142",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-09","41.65","-85.43333","267.9","LAGRANGE, IN US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-10","41.65","-85.43333","267.9","LAGRANGE, IN US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-11","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-12","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-13","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-14","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-15","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-16","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-17","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-18","41.65","-85.43333","267.9","LAGRANGE, IN US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-19","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-20","41.65","-85.43333","267.9","LAGRANGE, IN US","  102",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-21","41.65","-85.43333","267.9","LAGRANGE, IN US","  191",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-22","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-23","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-24","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-25","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-26","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-27","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-28","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-29","41.65","-85.43333","267.9","LAGRANGE, IN US","  137",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-09-30","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-03","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-04","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-05","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-06","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-07","41.65","-85.43333","267.9","LAGRANGE, IN US","   46",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-08","41.65","-85.43333","267.9","LAGRANGE, IN US","   61",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-09","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-10","41.65","-85.43333","267.9","LAGRANGE, IN US","   15",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-11","41.65","-85.43333","267.9","LAGRANGE, IN US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-12","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-13","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-14","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-15","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-16","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-17","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-18","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-19","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-20","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-21","41.65","-85.43333","267.9","LAGRANGE, IN US","   13",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-22","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-23","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-24","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-25","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-26","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-27","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-28","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-29","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-30","41.65","-85.43333","267.9","LAGRANGE, IN US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-10-31","41.65","-85.43333","267.9","LAGRANGE, IN US","   43",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-03","41.65","-85.43333","267.9","LAGRANGE, IN US","  175",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-04","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-05","41.65","-85.43333","267.9","LAGRANGE, IN US","  196",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-06","41.65","-85.43333","267.9","LAGRANGE, IN US","    8",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-07","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-08","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-09","41.65","-85.43333","267.9","LAGRANGE, IN US","   94",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-10","41.65","-85.43333","267.9","LAGRANGE, IN US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-11","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-12","41.65","-85.43333","267.9","LAGRANGE, IN US","   28",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-13","41.65","-85.43333","267.9","LAGRANGE, IN US","   18",",,0","    0",",,0","    0",",,0","  372",",,0",,,,,,
"USC00124729","1948-11-14","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-15","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-16","41.65","-85.43333","267.9","LAGRANGE, IN US","  127",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-17","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-18","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-19","41.65","-85.43333","267.9","LAGRANGE, IN US","  137",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-20","41.65","-85.43333","267.9","LAGRANGE, IN US","   10",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-21","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-22","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-23","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-24","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-25","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-26","41.65","-85.43333","267.9","LAGRANGE, IN US","   18",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-27","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-28","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-29","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-11-30","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,
"USC00124729","1948-12-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-03","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-04","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-05","41.65","-85.43333","267.9","LAGRANGE, IN US","   64",",,0",,,,,,,,,,,,
"USC00124729","1948-12-06","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-07","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-08","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-09","41.65","-85.43333","267.9","LAGRANGE, IN US","    5",",,0",,,,,,,,,,,,
"USC00124729","1948-12-10","41.65","-85.43333","267.9","LAGRANGE, IN US","   10",",,0",,,,,,,,,,,,
"USC00124729","1948-12-11","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-12","41.65","-85.43333","267.9","LAGRANGE, IN US","   13",",,0",,,,,,,,,,,,
"USC00124729","1948-12-13","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-14","41.65","-85.43333","267.9","LAGRANGE, IN US","   58",",,0",,,,,,,,,,,,
"USC00124729","1948-12-15","41.65","-85.43333","267.9","LAGRANGE, IN US","  216",",,0",,,,,,,,,,,,
"USC00124729","1948-12-16","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-17","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-18","41.65","-85.43333","267.9","LAGRANGE, IN US","   13",",,0",,,,,,,,,,,,
"USC00124729","1948-12-19","41.65","-85.43333","267.9","LAGRANGE, IN US","   33",",,0",,,,,,,,,,,,
"USC00124729","1948-12-20","41.65","-85.43333","267.9","LAGRANGE, IN US","   10",",,0",,,,,,,,,,,,
"USC00124729","1948-12-21","41.65","-85.43333","267.9","LAGRANGE, IN US","   53",",,0",,,,,,,,,,,,
"USC00124729","1948-12-22","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-23","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-24","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-25","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-26","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-27","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-28","41.65","-85.43333","267.9","LAGRANGE, IN US","  178",",,0",,,,,,,,,,,,
"USC00124729","1948-12-29","41.65","-85.43333","267.9","LAGRANGE, IN US","  175",",,0",,,,,,,,,,,,
"USC00124729","1948-12-30","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1948-12-31","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-01","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-02","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-03","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-04","41.65","-85.43333","267.9","LAGRANGE, IN US","   84",",,0",,,,,,,,,,,,
"USC00124729","1949-01-05","41.65","-85.43333","267.9","LAGRANGE, IN US","   48",",,0",,,,,,,,,,,,
"USC00124729","1949-01-06","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-07","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-08","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-09","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-10","41.65","-85.43333","267.9","LAGRANGE, IN US","   61",",,0",,,,,,,,,,,,
"USC00124729","1949-01-11","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-12","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-13","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-14","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-15","41.65","-85.43333","267.9","LAGRANGE, IN US","   38",",,0",,,,,,,,,,,,
"USC00124729","1949-01-16","41.65","-85.43333","267.9","LAGRANGE, IN US","   10",",,0",,,,,,,,,,,,
"USC00124729","1949-01-17","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-18","41.65","-85.43333","267.9","LAGRANGE, IN US","  483",",,0",,,,,,,,,,,,
"USC00124729","1949-01-19","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-20","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-21","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-22","41.65","-85.43333","267.9","LAGRANGE, IN US","    0",",,0",,,,,,,,,,,,
"USC00124729","1949-01-23","41.65","-85.43333","267.9","LAGRANGE, IN US","   38",",,0",,,,,,,,,,,,
"USC00124729","1949-01-24","41.65","-85.43333","267.9","LAGRANGE, IN US","   13",",,0",,,,,,,,,,,,
"USC00124729","1949-01-25","41.65","-85.43333","267.9","LAGRANGE, IN US","  107",",,0",,,,,,,,,,,,
"USC00124729","1949-01-26","41.65","-85.43333","267.9","LAGRANGE, IN US","  196",",,0",,,,,,,,,,,,
