"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00248314","1975-12-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   11",",,0"," -100",",,0",,,,,"  -33",",,0",,,,,,,,,,,,
"USC00248314","1975-12-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   44",",,0","  -50",",,0",,,,,"   17",",,0",,,,,,,,,,,,
"USC00248314","1975-12-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   33",",,0","  -44",",,0",,,,,"  -33",",,0",,,,,,,,,,,,
"USC00248314","1975-12-31","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   61",",,0","   51",",,0","   51",",,0","  -33",",,0"," -144",",,0",,,,," -133",",,0",,,,,,,,,,,,
"USC00248314","1976-01-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0","  -83",",,0"," -161",",,0",,,,," -139",",,0",,,,,,,,,,,,
"USC00248314","1976-01-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0","  -78",",,0"," -156",",,0",,,,," -117",",,0",,,,,,,,,,,,
"USC00248314","1976-01-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   28",",,0",,,"   76",",,0",,," -172",",,0",,,,,"  -89",",,0",,,,,,,,,,,,
"USC00248314","1976-01-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0",,,"  -94",",,0",,,,,"  -17",",,0",,,,,,,,,,,,
"USC00248314","1976-01-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   51",",,0",,,"  102",",,0",,," -228",",,0",,,,," -128",",,0",,,,,,,,,,,,
"USC00248314","1976-01-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-01-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   20",",,0",,,"  127",",,0",,," -222",",,0",,,,," -200",",,0",,,,,,,,,,,,
"USC00248314","1976-01-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"  127",",,0",,," -194",",,0",,,,,"  -33",",,0",,,,,,,,,,,,
"USC00248314","1976-01-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"  127",",,0",,," -117",",,0",,,,,"  -44",",,0",,,,,,,,,,,,
"USC00248314","1976-01-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"  102",",,0",,," -106",",,0",,,,,"  -83",",,0",,,,,,,,,,,,
"USC00248314","1976-01-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0","T,,0",,,"   76",",,0","   50",",,0","  -83",",,0",,,,,"  -22",",,0",,,,,,,,,,,,
"USC00248314","1976-01-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   76",",,0","    0",",,0"," -133",",,0",,,,,"  -78",",,0",,,,,,,,,,,,
"USC00248314","1976-01-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   76",",,0","    0",",,0"," -144",",,0",,,,,"  -94",",,0",,,,,,,,,,,,
"USC00248314","1976-01-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0","   44",",,0"," -128",",,0",,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1976-01-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   25",",,0","   56",",,0","  -11",",,0",,,,,"   17",",,0",,,,,,,,,,,,
"USC00248314","1976-01-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  122",",,0","  -11",",,0",,,,,"   72",",,0",,,,,,,,,,,,
"USC00248314","1976-01-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  128",",,0","    6",",,0",,,,,"   50",",,0",,,,,,,,,,,,
"USC00248314","1976-01-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    8",",,0",,,"    0",",,0","   72",",,0","  -28",",,0",,,,,"  -11",",,0",,,,,,,,,,,,
"USC00248314","1976-01-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   44",",,0","  -67",",,0",,,,,"  -22",",,0",,,,,,,,,,,,
"USC00248314","1976-01-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   56",",,0"," -100",",,0",,,,,"  -50",",,0",,,,,,,,,,,,
"USC00248314","1976-01-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0",,,"  -94",",,0",,,,,,,,,,,,,,,,,,
"USC00248314","1976-01-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  106",",,0",,,,,,,"   28",",,0",,,,,,,,,,,,
"USC00248314","1976-01-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   83",",,0","  -17",",,0",,,,,"  -11",",,0",,,,,,,,,,,,
"USC00248314","1976-01-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   11",",,0","  -72",",,0",,,,,"  -44",",,0",,,,,,,,,,,,
"USC00248314","1976-01-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  -22",",,0"," -128",",,0",,,,," -117",",,0",,,,,,,,,,,,
"USC00248314","1976-01-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    5",",,0",,,"    0",",,0","   33",",,0"," -150",",,0",,,,,"  -28",",,0",,,,,,,,,,,,
"USC00248314","1976-01-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  128",",,0","  -72",",,0",,,,,"   61",",,0",,,,,,,,,,,,
"USC00248314","1976-01-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  133",",,0","  -39",",,0",,,,,"   39",",,0",,,,,,,,,,,,
"USC00248314","1976-01-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  128",",,0","  -39",",,0",,,,,"  -11",",,0",,,,,,,,,,,,
"USC00248314","1976-01-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   67",",,0","  -44",",,0",,,,,"    0",",,0",,,,,,,,,,,,
"USC00248314","1976-01-31","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   72",",,0","  -83",",,0",,,,,"   22",",,0",,,,,,,,,,,,
"USC00248314","1976-02-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   78",",,0"," -106",",,0",,,,,"   22",",,0",,,,,,,,,,,,
"USC00248314","1976-02-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   56",",,0"," -111",",,0",,,,,"    0",",,0",,,,,,,,,,,,
"USC00248314","1976-02-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   33",",,0","  -94",",,0",,,,,"  -94",",,0",,,,,,,,,,,,
"USC00248314","1976-02-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  -72",",,0"," -172",",,0",,,,," -172",",,0",,,,,,,,,,,,
"USC00248314","1976-02-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0"," -100",",,0"," -244",",,0",,,,," -111",",,0",,,,,,,,,,,,
"USC00248314","1976-02-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-02-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  -28",",,0"," -178",",,0",,,,,,,,,,,,,,,,,,
"USC00248314","1976-02-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","  -94",",,0",,,,,"    0",",,0",,,,,,,,,,,,
"USC00248314","1976-02-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","  -83",",,0",,,,,"   72",",,0",,,,,,,,,,,,
"USC00248314","1976-02-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","   11",",,0",,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1976-02-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,"  -67",",,0",,,,,,,,,,,,,,,,,,
"USC00248314","1976-02-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  128",",,0",,,,,,,"  -33",",,0",,,,,,,,,,,,
"USC00248314","1976-02-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-02-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-02-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0","T,,0","    0","T,,0","    0",",,0","   72",",,0","  -61",",,0",,,,,"  -61",",,0",,,,,,,,,,,,
"USC00248314","1976-02-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","  -67",",,0",,,,,"    0",",,0",,,,,,,,,,,,
"USC00248314","1976-02-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   61",",,0","  -33",",,0",,,,,"  -17",",,0",,,,,,,,,,,,
"USC00248314","1976-02-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   56",",,0","  -67",",,0",,,,,"  -67",",,0",,,,,,,,,,,,
"USC00248314","1976-02-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   50",",,0"," -106",",,0",,,,,"  -72",",,0",,,,,,,,,,,,
"USC00248314","1976-02-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","   56",",,0"," -122",",,0",,,,,"  -78",",,0",,,,,,,,,,,,
"USC00248314","1976-02-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,"  -94",",,0",,,,,,,,,,,,,,,,,,
"USC00248314","1976-02-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  128",",,0",,,,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1976-02-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  156",",,0","  -17",",,0",,,,,"   94",",,0",,,,,,,,,,,,
"USC00248314","1976-02-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","  -33",",,0",,,,,"  -33",",,0",,,,,,,,,,,,
"USC00248314","1976-02-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","  -39",",,0",,,,,"  -11",",,0",,,,,,,,,,,,
"USC00248314","1976-02-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","  -11",",,0",,,,,"  -11",",,0",,,,,,,,,,,,
"USC00248314","1976-02-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   25",",,0","    0",",,0","    0",",,0","   94",",,0","  -67",",,0",,,,,"   44",",,0",,,,,,,,,,,,
"USC00248314","1976-02-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   51",",,0","   51",",,0","   51",",,0","   72",",,0","  -67",",,0",,,,,"  -50",",,0",,,,,,,,,,,,
"USC00248314","1976-02-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","   51",",,0","   17",",,0"," -133",",,0",,,,,"  -39",",,0",,,,,,,,,,,,
"USC00248314","1976-03-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   18",",,0",,,"   51",",,0","  -22",",,0"," -189",",,0",,,,," -189",",,0",,,,,,,,,,,,
"USC00248314","1976-03-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0"," -128",",,0"," -289",",,0",,,,," -200",",,0",,,,,,,,,,,,
"USC00248314","1976-03-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0","  -83",",,0"," -289",",,0",,,,," -156",",,0",,,,,,,,,,,,
"USC00248314","1976-03-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0","  -44",",,0"," -278",",,0",,,,," -117",",,0",,,,,,,,,,,,
"USC00248314","1976-03-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0",,," -211",",,0",,,,,,,,,,,,,,,,,,
"USC00248314","1976-03-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   51",",,0","   56",",,0",,,,,,,"  -67",",,0",,,,,,,,,,,,
"USC00248314","1976-03-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"   25",",,0","   83",",,0","  -78",",,0",,,,,"  -28",",,0",,,,,,,,,,,,
"USC00248314","1976-03-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  100",",,0","  -78",",,0",,,,,"   50",",,0",,,,,,,,,,,,
"USC00248314","1976-03-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-03-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  156",",,0","  -22",",,0",,,,,"   33",",,0",,,,,,,,,,,,
"USC00248314","1976-03-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   56",",,0"," -122",",,0",,,,," -122",",,0",,,,,,,,,,,,
"USC00248314","1976-03-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   11",",,0"," -178",",,0",,,,,"  -39",",,0",,,,,,,,,,,,
"USC00248314","1976-03-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   61",",,0","  -44",",,0",,,,,"  -17",",,0",,,,,,,,,,,,
"USC00248314","1976-03-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   10",",,0",,,"    0",",,0","   28",",,0","  -56",",,0",,,,,"  -17",",,0",,,,,,,,,,,,
"USC00248314","1976-03-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  100",",,0"," -106",",,0",,,,,"   28",",,0",,,,,,,,,,,,
"USC00248314","1976-03-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  172",",,0","  -22",",,0",,,,,"   33",",,0",,,,,,,,,,,,
"USC00248314","1976-03-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  200",",,0","   17",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1976-03-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  183",",,0","   11",",,0",,,,,"   94",",,0",,,,,,,,,,,,
"USC00248314","1976-03-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  100",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,
"USC00248314","1976-03-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   61",",,0","  -61",",,0",,,,,"  -22",",,0",,,,,,,,,,,,
"USC00248314","1976-03-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   83",",,0","  -28",",,0",,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1976-03-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  156",",,0","  -22",",,0",,,,,"  100",",,0",,,,,,,,,,,,
"USC00248314","1976-03-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  106",",,0","  -44",",,0",,,,,"  -44",",,0",,,,,,,,,,,,
"USC00248314","1976-03-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  128",",,0","  -56",",,0",,,,,"   67",",,0",,,,,,,,,,,,
"USC00248314","1976-03-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   10",",,0",,,"    0",",,0","   72",",,0","  -33",",,0",,,,,"   39",",,0",,,,,,,,,,,,
"USC00248314","1976-03-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  128",",,0","  -56",",,0",,,,,"   33",",,0",,,,,,,,,,,,
"USC00248314","1976-03-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   25",",,0",,,"    0",",,0","   56",",,0","  -33",",,0",,,,,"   -6",",,0",,,,,,,,,,,,
"USC00248314","1976-03-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   72",",,0","  -72",",,0",,,,,"  -44",",,0",,,,,,,,,,,,
"USC00248314","1976-03-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   89",",,0","  -78",",,0",,,,,"   39",",,0",,,,,,,,,,,,
"USC00248314","1976-03-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  167",",,0","  -56",",,0",,,,,"  128",",,0",,,,,,,,,,,,
"USC00248314","1976-03-31","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  206",",,0","   11",",,0",,,,,"  111",",,0",,,,,,,,,,,,
"USC00248314","1976-04-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  111",",,0","  -22",",,0",,,,,"    6",",,0",,,,,,,,,,,,
"USC00248314","1976-04-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   94",",,0","  -22",",,0",,,,,"   56",",,0",,,,,,,,,,,,
"USC00248314","1976-04-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  183",",,0","  -44",",,0",,,,,"  122",",,0",,,,,,,,,,,,
"USC00248314","1976-04-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  217",",,0","  -50",",,0",,,,,"   89",",,0",,,,,,,,,,,,
"USC00248314","1976-04-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  233",",,0","  -50",",,0",,,,,"  167",",,0",,,,,,,,,,,,
"USC00248314","1976-04-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  239",",,0","  -22",",,0",,,,,"  167",",,0",,,,,,,,,,,,
"USC00248314","1976-04-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  233",",,0","   11",",,0",,,,,"  183",",,0",,,,,,,,,,,,
"USC00248314","1976-04-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-04-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   33",",,0",,,"    0",",,0","  244",",,0","    0",",,0",,,,,"   50",",,0",,,,,,,,,,,,
"USC00248314","1976-04-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  206",",,0","   -6",",,0",,,,,"  133",",,0",,,,,,,,,,,,
"USC00248314","1976-04-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  250",",,0","    0",",,0",,,,,"  194",",,0",,,,,,,,,,,,
"USC00248314","1976-04-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  244",",,0","   11",",,0",,,,,"  183",",,0",,,,,,,,,,,,
"USC00248314","1976-04-13","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  183",",,0","   33",",,0",,,,,"  111",",,0",,,,,,,,,,,,
"USC00248314","1976-04-14","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  194",",,0","  -22",",,0",,,,,"  117",",,0",,,,,,,,,,,,
"USC00248314","1976-04-15","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   30",",,0",,,"    0",",,0","  117",",,0","  -44",",,0",,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1976-04-16","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","   86",",,0",,,"    0",",,0","   44",",,0","  -17",",,0",,,,,"   22",",,0",,,,,,,,,,,,
"USC00248314","1976-04-17","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0",,,"    0",",,0","  106",",,0","    0",",,0",,,,,"   61",",,0",,,,,,,,,,,,
"USC00248314","1976-04-18","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    8",",,0",,,"    0",",,0","  150",",,0","  -17",",,0",,,,,"   28",",,0",,,,,,,,,,,,
"USC00248314","1976-04-19","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0",,,"    0",",,0","  133",",,0","  -39",",,0",,,,,"   94",",,0",,,,,,,,,,,,
"USC00248314","1976-04-20","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  122",",,0","  -33",",,0",,,,,"   56",",,0",,,,,,,,,,,,
"USC00248314","1976-04-21","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  139",",,0","  -39",",,0",,,,,"   33",",,0",,,,,,,,,,,,
"USC00248314","1976-04-22","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   94",",,0","   17",",,0",,,,,"   56",",,0",,,,,,,,,,,,
"USC00248314","1976-04-23","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  150",",,0","    0",",,0",,,,,"   56",",,0",,,,,,,,,,,,
"USC00248314","1976-04-24","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  222",",,0","  -28",",,0",,,,,"  100",",,0",,,,,,,,,,,,
"USC00248314","1976-04-25","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","  114",",,0",,,"    0",",,0","  111",",,0","    0",",,0",,,,,"   22",",,0",,,,,,,,,,,,
"USC00248314","1976-04-26","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    8",",,0",,,"    0",",,0","   72",",,0","  -11",",,0",,,,,"   39",",,0",,,,,,,,,,,,
"USC00248314","1976-04-27","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   72",",,0","   11",",,0",,,,,"   11",",,0",,,,,,,,,,,,
"USC00248314","1976-04-28","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","   89",",,0","  -28",",,0",,,,,"   56",",,0",,,,,,,,,,,,
"USC00248314","1976-04-29","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0","  150",",,0","   17",",,0",,,,,"   67",",,0",,,,,,,,,,,,
"USC00248314","1976-04-30","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0",,,"    0",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00248314","1976-05-01","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  -33",",,0",,,,,"  189",",,0",,,,,,,,,,,,
"USC00248314","1976-05-02","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","    0",",,0",,,,,"  183",",,0",,,,,,,,,,,,
"USC00248314","1976-05-03","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   17",",,0",,,,,"  139",",,0",,,,,,,,,,,,
"USC00248314","1976-05-04","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","  102",",,0","    0",",,0","    0",",,0","  206",",,0","   94",",,0",,,,,"   94",",,0",,,,,,,,,,,,
"USC00248314","1976-05-05","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   67",",,0",,,,,"   72",",,0",,,,,,,,,,,,
"USC00248314","1976-05-06","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   67",",,0",,,,,"  128",",,0",,,,,,,,,,,,
"USC00248314","1976-05-07","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","    0",",,0",,,,,"  178",",,0",,,,,,,,,,,,
"USC00248314","1976-05-08","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  272",",,0","   33",",,0",,,,,"  178",",,0",,,,,,,,,,,,
"USC00248314","1976-05-09","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","   56",",,0",,,,,"  194",",,0",,,,,,,,,,,,
"USC00248314","1976-05-10","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    3",",,0","    0",",,0","    0",",,0","  267",",,0","   39",",,0",,,,,"  217",",,0",,,,,,,,,,,,
"USC00248314","1976-05-11","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   50",",,0",,,,,"   50",",,0",,,,,,,,,,,,
"USC00248314","1976-05-12","46.16667","-111.46667","1199.1","TOSTON 1 W, MT US","    0",",,0","    0",",,0","    0",",,0",,,"   22",",,0",,,,,,,,,,,,,,,,,,
