"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00387113","1942-08-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  155",",,6,",,,,,"  333",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-08-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   97",",,6,",,,,,"  283",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  294",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   79",",,6,",,,,,"  289",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,6,",,,,,"  289",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  294",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   43",",,6,",,,,,"  311",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-08-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   13",",,6,",,,,,"  294",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  112",",,6,",,,,,"  283",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  311",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  300",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  322",",,6","  222",",,6",,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-08-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   41",",,6,",,,,,"  311",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  155",",,6,",,,,,"  300",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  254",",,6,",,,,,"  300",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   89",",,6,",,,,,"  289",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   33",",,6,",,,,,"  283",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  311",",,6",,,,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  311",",,6",,,,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  278",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,,,"  206",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  256",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  256",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  317",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,6,",,,,,"  333",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-08-31","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US",,,,,,,"  256",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  173",",,6,",,,,,"  233",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  272",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  317",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  306",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,6,",,,,,"  278",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-09-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  445",",,6,",,,,,"  261",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-09-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  594",",,6,",,,,,"  283",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   18",",,6,",,,,,"  317",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-09-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  322",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,"  306",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   74",",,6,",,,,,"  322",",,6","  217",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-09-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  311",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  300",",,6","  172",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  322",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  317",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  317",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  311",",,6","  222",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  322",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  328",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  339",",,6","  217",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  317",",,6","  217",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  250",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  267",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  278",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  300",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  244",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  201",",,6,",,,,,"  211",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  172",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  259",",,6,",,,,,"  211",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  189",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  178",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  189",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  178",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-09-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  206",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  206",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  272",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  283",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  256",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  206",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  256",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,6,",,,,,"  222",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  222",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  256",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  278",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  278",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  267",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  239",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  194",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   97",",,6,",,,,,"  167",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  156",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  250",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  267",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  261",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  272",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  244",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  256",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  239",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  135",",,6,",,,,,"  233",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-10-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  233",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  228",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  222",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  144",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  167",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  216",",,6,",,,,,"  172",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  122",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  150",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,"  139",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  183",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,"  144",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  189",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,"  172",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  228",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-10-31","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  228",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   97",",,6,",,,,,"  211",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  211",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,"  156",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  172",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"  156",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  156",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,"   33",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  139",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,"  139",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  228",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,"  178",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  211",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  239",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  211",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  189",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   81",",,6,",,,,,"  244",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  178",",,6,",,,,,"    1",",,6",,,,,,,,,,,,,,,,
"USC00387113","1942-11-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  178",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  128",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  156",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  100",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  211",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,"  172",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  172",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,"  111",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  139",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,"  100",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  183",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,"  100",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  194",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"  144",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  256",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  244",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  261",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  267",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","P,,6,",,,,,"  244",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  128",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00387113","1942-11-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   74",",,6,",,,,,"  128",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,"   67",",,6,",,,,,,,,,,,,,,,,,,,,,,
