"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00196783","2009-02-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  356",",,0,","  -72",",,0"," -150",",,0",,,,," -133",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  356",",,0,","  -17",",,0"," -178",",,0",,,,," -122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  330",",,0,","   56",",,0"," -150",",,0",,,,,"   44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  254",",,0,","   94",",,0","    0",",,0",,,,,"    0",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  229",",,0,","   33",",,0","  -67",",,0",,,,,"  -28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-10","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","  203",",,0,","   22",",,0","  -72",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-11","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  152",",,0,","  156",",,0","  -11",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-12","42.524","-71.1249","33.5","READING, MA US","   53",",,0,2400","    0",",,0,","  127",",,0,","   89",",,0","   28",",,0",,,,,"   50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  127",",,0,","   50",",,0","  -39",",,0",,,,,"  -39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-14","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  102",",,0,","   50",",,0","  -56",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  102",",,0,","   44",",,0","  -44",",,0",,,,,"  -39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-16","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  102",",,0,","   33",",,0","  -72",",,0",,,,,"  -44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","   76",",,0,","   28",",,0","  -67",",,0",,,,,"  -61",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-18","42.524","-71.1249","33.5","READING, MA US","   53",",,0,2400","   46",",,0,","  127",",,0,","   56",",,0","  -89",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-19","42.524","-71.1249","33.5","READING, MA US","   76",",,0,2400","   15",",,0,","  127",",,0,","   67",",,0","  -33",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-20","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    3",",,0,","  102",",,0,","  -22",",,0","  -67",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","   76",",,0,","   39",",,0","  -44",",,0",,,,,"  -44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-22","42.524","-71.1249","33.5","READING, MA US","  246",",,0,2400","   48",",,0,","  127",",,0,","   44",",,0","  -44",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-23","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","T,,0,","  102",",,0,","   11",",,0","  -67",",,0",,,,,"  -67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  102",",,0,","   17",",,0","  -78",",,0",,,,,"  -50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","   76",",,0,","   28",",,0","  -83",",,0",,,,,"  -39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","   51",",,0,","   67",",,0","  -44",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-27","42.524","-71.1249","33.5","READING, MA US","   25",",,0,2400","    0",",,0,","   25",",,0,","  161",",,0","   -6",",,0",,,,,"  100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-02-28","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0",",,0,","    0","T,,0,","  100",",,0","  -28",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-01","42.524","-71.1249","33.5","READING, MA US","   41",",,0,2400","   41",",,0,","   51",",,0,","  -22",",,0","  -61",",,0",,,,,"  -50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-02","42.524","-71.1249","33.5","READING, MA US","  216",",,0,2400","  216",",,0,","  229",",,0,","  -33",",,0","  -83",",,0",,,,,"  -83",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-03","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    3",",,0,","  203",",,0,","  -22",",,0"," -106",",,0",,,,," -100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  178",",,0,","    6",",,0"," -156",",,0",,,,," -100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","  152",",,0,","   61",",,0"," -133",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","   76",",,0,","  100",",,0","   -6",",,0",,,,,"   72",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-07","42.524","-71.1249","33.5","READING, MA US","    5",",,0,2400","    0",",,0,","    0","T,,0,","  167",",,0","   28",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  144",",,0","   56",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-09","42.524","-71.1249","33.5","READING, MA US","  163",",,0,2400","  102",",,0,","   76",",,0,","   67",",,0","  -11",",,0",,,,,"  -11",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","2009-03-10","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0",",,0,","   25",",,0,","   78",",,0","  -44",",,0",,,,,"   28",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","2009-03-11","42.524","-71.1249","33.5","READING, MA US","   74",",,0,2400","    0",",,0,","    0","T,,0,","  117",",,0","   17",",,0",,,,,"   50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","T,,0,","   50",",,0","  -39",",,0",,,,,"  -39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","T,,0,","   28",",,0","  -67",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-14","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","T,,0,","  111",",,0","  -50",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","  -28",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-16","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   50",",,0","  -22",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","  -39",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-18","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   -6",",,0",,,,,"   89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-19","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","   17",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   50",",,0","  -44",",,0",,,,,"  -44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   72",",,0","  -72",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-22","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","  111",",,0","  -22",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","    6",",,0","  -67",",,0",,,,,"  -67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","  -67",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","  -44",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-26","42.524","-71.1249","33.5","READING, MA US","   74",",,0,2400","    0",",,0,","    0",",,0,","  139",",,0","  -33",",,0",,,,,"   50",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","2009-03-27","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   33",",,0",,,,,"   44",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","2009-03-28","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   39",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-03-29","42.524","-71.1249","33.5","READING, MA US","  196",",,0,2400","    0",",,0,","    0",",,0,","   56",",,0","   33",",,0",,,,,"   33",",,0,2400",,,,,"    1",",,0","    1",",,0",,,,,,,,
"USC00196783","2009-03-30","42.524","-71.1249","33.5","READING, MA US","   89",",,0,2400","    0",",,0,","    0",",,0,","   61",",,0","   17",",,0",,,,,"   33",",,0,2400",,,,,,,"    1",",,0",,,,,,,,
"USC00196783","2009-03-31","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0",",,0,","  117",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-01","42.524","-71.1249","33.5","READING, MA US","   36",",,0,2400","    0",",,0,","    0","P,,0,","   67",",,0","  -17",",,0",,,,,"   39",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-04-02","42.524","-71.1249","33.5","READING, MA US","  211",",,0,2400","    0",",,0,","    0","P,,0,","  144",",,0","   39",",,0",,,,,"  106",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-04-03","42.524","-71.1249","33.5","READING, MA US","  175",",,0,2400","    0",",,0,","    0","P,,0,","  128",",,0","   67",",,0",,,,,"  128",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","2009-04-04","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0",",,0,","    0","P,,0,","  128",",,0","   44",",,0",,,,,"   44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-05","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  156",",,0","   33",",,0",,,,,"   44",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-06","42.524","-71.1249","33.5","READING, MA US","  305",",,0,2400","    0",",,0,","    0","P,,0,","  100",",,0","    6",",,0",,,,,"   56",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","2009-04-07","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2400","    0",",,0,","    0","P,,0,","   89",",,0","   17",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","   78",",,0","   -6",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-09","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  167",",,0","    6",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-10","42.524","-71.1249","33.5","READING, MA US","   56",",,0,2400","    0",",,0,","    0","P,,0,","  183",",,0","   17",",,0",,,,,"   89",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-11","42.524","-71.1249","33.5","READING, MA US","   84",",,0,2400","    0",",,0,","    0","P,,0,","   89",",,0","   22",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","   72",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  122",",,0","   -6",",,0",,,,,"   22",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-14","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  161",",,0","    6",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  128",",,0","   -6",",,0",,,,,"   -6",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-16","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  128",",,0","  -22",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-17","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  211",",,0","    0",",,0",,,,,"  106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-18","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2400","    0",",,0,","    0","P,,0,","  183",",,0","   72",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-19","42.524","-71.1249","33.5","READING, MA US","    3",",,0,2400","    0",",,0,","    0","P,,0,","  133",",,0","   11",",,0",,,,,"   11",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-20","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2400","    0",",,0,","    0","P,,0,","  117",",,0","   -6",",,0",,,,,"   56",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-04-21","42.524","-71.1249","33.5","READING, MA US","  310",",,0,2400","    0",",,0,","    0","P,,0,","  150",",,0","   56",",,0",,,,,"  128",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-04-22","42.524","-71.1249","33.5","READING, MA US","   91",",,0,2400","    0",",,0,","    0","P,,0,","  189",",,0","   72",",,0",,,,,"   72",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-23","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2400","    0",",,0,","    0","P,,0,","  144",",,0","   44",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-24","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  217",",,0","   44",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  322",",,0","   94",",,0",,,,,"  172",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  306",",,0","  139",",,0",,,,,"  139",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-27","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  211",",,0","   94",",,0",,,,,"  150",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-28","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0","P,,0,","  339",",,0","  128",",,0",,,,,"  139",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-29","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0","P,,0,","  172",",,0","   78",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-04-30","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0","P,,0,","  217",",,0","   39",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-01","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  211",",,0","  122",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-02","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  211",",,0","   94",",,0",,,,,"   94",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-03","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  178",",,0","   61",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-04","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  200",",,0","  100",",,0",,,,,"  128",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-05","42.524","-71.1249","33.5","READING, MA US","   86",",,0,2400","    0","P,,0,","    0","P,,0,","  128",",,0","   78",",,0",,,,,"   78",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-05-06","42.524","-71.1249","33.5","READING, MA US","  119",",,0,2400","    0","P,,0,","    0","P,,0,","  178",",,0","   72",",,0",,,,,"  111",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-05-07","42.524","-71.1249","33.5","READING, MA US","  119",",,0,2400","    0","P,,0,","    0","P,,0,","  217",",,0","   94",",,0",,,,,"  144",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-05-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  106",",,0",,,,,"  178",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-05-09","42.524","-71.1249","33.5","READING, MA US","   69",",,0,2400","    0","P,,0,","    0","P,,0,","  233",",,0","  150",",,0",,,,,"  150",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-10","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  194",",,0","  100",",,0",,,,,"  100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-11","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  161",",,0","   67",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-12","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  178",",,0","   56",",,0",,,,,"   72",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-13","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  211",",,0","   50",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-14","42.524","-71.1249","33.5","READING, MA US","   28",",,0,2400","    0","P,,0,","    0","P,,0,","  178",",,0","   94",",,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-15","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  144",",,0",,,,,"  156",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-16","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  200",",,0","  117",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-17","42.524","-71.1249","33.5","READING, MA US","   51",",,0,2400","    0","P,,0,","    0","P,,0,","  183",",,0","  100",",,0",,,,,"  100",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-18","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0","P,,0,","    0","P,,0,","  117",",,0","   50",",,0",,,,,"   50",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-19","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  206",",,0","   33",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-20","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  267",",,0","   89",",,0",,,,,"  189",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-21","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  328",",,0","  128",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-22","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  311",",,0","  144",",,0",,,,,"  189",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-23","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  189",",,0","  106",",,0",,,,,"  106",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-24","42.524","-71.1249","33.5","READING, MA US","   10",",,0,2400","    0","P,,0,","    0","P,,0,","  261",",,0","  106",",,0",,,,,"  178",",,0,2400",,,"    1",",,0","    1",",,0",,,,,,,,,,
"USC00196783","2009-05-25","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  256",",,0","  122",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-26","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0","P,,0,","    0","P,,0,","  156",",,0","   50",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-27","42.524","-71.1249","33.5","READING, MA US","   61",",,0,2400","    0","P,,0,","    0","P,,0,","  111",",,0","   78",",,0",,,,,"   94",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-05-28","42.524","-71.1249","33.5","READING, MA US","   13",",,0,2400","    0","P,,0,","    0","P,,0,","  106",",,0","   89",",,0",,,,,"   94",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
"USC00196783","2009-05-29","42.524","-71.1249","33.5","READING, MA US","   36",",,0,2400","    0","P,,0,","    0","P,,0,","  172",",,0","   83",",,0",,,,,"  139",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-30","42.524","-71.1249","33.5","READING, MA US","   58",",,0,2400","    0","P,,0,","    0","P,,0,","  244",",,0","  128",",,0",,,,,"  128",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-05-31","42.524","-71.1249","33.5","READING, MA US","   18",",,0,2400","    0","P,,0,","    0","P,,0,","  261",",,0","   83",",,0",,,,,"   83",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00196783","2009-06-01","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  217",",,0","   56",",,0",,,,,"  150",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-02","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  250",",,0","  133",",,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-03","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  217",",,0","  117",",,0",,,,,"  150",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-04","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  239",",,0","  133",",,0",,,,,"  161",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-05","42.524","-71.1249","33.5","READING, MA US","    0","T,,0,2400","    0",",,0,","    0","P,,0,","  200",",,0","  128",",,0",,,,,"  128",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-06","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  233",",,0","  122",",,0",,,,,"  161",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-07","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  278",",,0","  150",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-08","42.524","-71.1249","33.5","READING, MA US","    0",",,0,2400","    0",",,0,","    0","P,,0,","  233",",,0","  133",",,0",,,,,"  167",",,0,2400",,,,,,,,,,,,,,,,
"USC00196783","2009-06-09","42.524","-71.1249","33.5","READING, MA US","   61",",,0,2400","    0",",,0,","    0","P,,0,","  172",",,0","  111",",,0",,,,,"  117",",,0,2400",,,"    1",",,0",,,,,,,,,,,,
