datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,WEST,DAY,DAY,1864.680,False
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,WEST,DEOK,DEOK,2731.649,False
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,SERC,SOUTH,DOM,DOM,14032.756,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2025.258,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,WEST,DUQ,DUQ,1398.965,False
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,DPL,EASTON,26.408,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,SERC,WEST,EKPC,EKPC,1734.137,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,JC,JC,2272.977,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,ME,ME,1666.040,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6671.617,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,WEST,OVEC,OVEC,30.000,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,WEST,ATSI,PAPWR,556.657,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PE,PE,3976.939,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2436.419,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4505.850,False
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PN,PN,1862.297,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PS,PS,4494.760,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,RECO,RECO,135.935,False
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PEP,SMECO,398.807,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,PL,UGI,118.703,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RFC,MIDATL,AE,VMEU,73.080,True
2/25/2025 4:00:00 AM,2/24/2025 11:00:00 PM,RTO,RTO,RTO,RTO,87536.483,False
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,912.601,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4402.340,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,AEP,AEPIMP,2920.303,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,AEP,AEPKPT,692.822,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6721.475,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,AP,AP,5461.546,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,BC,BC,3090.019,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,CE,CE,9337.233,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,DAY,DAY,1808.670,False
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,DEOK,DEOK,2619.729,False
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,SERC,SOUTH,DOM,DOM,13698.267,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1965.913,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,DUQ,DUQ,1326.284,False
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,DPL,EASTON,25.624,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,SERC,WEST,EKPC,EKPC,1733.310,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,JC,JC,2159.181,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,ME,ME,1616.780,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6526.750,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,OVEC,OVEC,30.000,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,WEST,ATSI,PAPWR,554.628,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PE,PE,3843.977,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2308.435,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4335.013,False
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PN,PN,1830.901,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PS,PS,4294.113,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,RECO,RECO,129.125,False
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PEP,SMECO,383.388,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,PL,UGI,114.444,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RFC,MIDATL,AE,VMEU,70.286,True
2/25/2025 5:00:00 AM,2/25/2025 12:00:00 AM,RTO,RTO,RTO,RTO,84913.157,False
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,889.830,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4414.238,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2860.024,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,AEP,AEPKPT,698.120,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6564.288,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,AP,AP,5356.200,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,BC,BC,3021.350,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,CE,CE,9058.607,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,DAY,DAY,1763.680,False
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,DEOK,DEOK,2544.739,False
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,SERC,SOUTH,DOM,DOM,13628.869,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1937.561,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,DUQ,DUQ,1287.039,False
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,DPL,EASTON,25.407,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,SERC,WEST,EKPC,EKPC,1679.463,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,JC,JC,2109.663,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,ME,ME,1589.274,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6399.519,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,OVEC,OVEC,29.000,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,WEST,ATSI,PAPWR,548.733,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PE,PE,3720.967,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2256.553,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4307.165,False
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PN,PN,1803.953,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PS,PS,4157.444,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,RECO,RECO,125.754,False
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PEP,SMECO,375.996,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,PL,UGI,111.073,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RFC,MIDATL,AE,VMEU,68.490,True
2/25/2025 6:00:00 AM,2/25/2025 1:00:00 AM,RTO,RTO,RTO,RTO,83332.999,False
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,878.181,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,AEP,AEPAPT,4459.802,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2846.023,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,AEP,AEPKPT,713.430,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6602.933,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,AP,AP,5380.124,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,BC,BC,3018.353,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,CE,CE,8891.851,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,DAY,DAY,1750.680,False
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,DEOK,DEOK,2528.147,False
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,SERC,SOUTH,DOM,DOM,13690.564,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1930.100,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,DUQ,DUQ,1278.499,False
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,DPL,EASTON,25.505,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,SERC,WEST,EKPC,EKPC,1716.845,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,JC,JC,2063.911,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,ME,ME,1583.856,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6319.867,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,OVEC,OVEC,33.000,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,WEST,ATSI,PAPWR,545.834,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PE,PE,3658.916,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2223.938,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4260.386,False
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PN,PN,1767.882,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PS,PS,4081.725,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,RECO,RECO,123.765,False
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PEP,SMECO,377.642,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,PL,UGI,109.876,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RFC,MIDATL,AE,VMEU,68.212,True
2/25/2025 7:00:00 AM,2/25/2025 2:00:00 AM,RTO,RTO,RTO,RTO,82929.847,False
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,870.509,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,AEP,AEPAPT,4541.462,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2846.222,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,AEP,AEPKPT,729.066,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6601.208,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,AP,AP,5386.495,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,BC,BC,3068.843,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,CE,CE,8813.405,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,DAY,DAY,1754.680,False
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,DEOK,DEOK,2531.845,False
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,SERC,SOUTH,DOM,DOM,13947.280,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1953.323,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,DUQ,DUQ,1278.908,False
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,DPL,EASTON,25.984,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,SERC,WEST,EKPC,EKPC,1744.586,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,JC,JC,2065.725,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,ME,ME,1600.596,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6292.086,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,OVEC,OVEC,41.000,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,WEST,ATSI,PAPWR,534.715,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PE,PE,3676.821,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2264.163,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4278.580,False
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PN,PN,1780.967,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PS,PS,4060.485,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,RECO,RECO,123.817,False
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PEP,SMECO,386.124,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,PL,UGI,109.363,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RFC,MIDATL,AE,VMEU,68.594,True
2/25/2025 8:00:00 AM,2/25/2025 3:00:00 AM,RTO,RTO,RTO,RTO,83376.852,False
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,893.077,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,AEP,AEPAPT,4701.348,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2928.599,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,AEP,AEPKPT,740.312,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6704.801,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,AP,AP,5557.260,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,BC,BC,3214.765,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,CE,CE,8873.070,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,DAY,DAY,1802.680,False
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,DEOK,DEOK,2586.020,False
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,SERC,SOUTH,DOM,DOM,14423.478,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2020.842,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,DUQ,DUQ,1296.760,False
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,DPL,EASTON,27.230,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,SERC,WEST,EKPC,EKPC,1746.611,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,JC,JC,2114.278,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,ME,ME,1656.166,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6335.494,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,OVEC,OVEC,36.000,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,WEST,ATSI,PAPWR,551.100,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PE,PE,3796.032,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2350.532,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4422.366,False
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PN,PN,1807.065,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PS,PS,4144.288,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,RECO,RECO,126.923,False
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PEP,SMECO,413.597,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,PL,UGI,112.887,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RFC,MIDATL,AE,VMEU,71.053,True
2/25/2025 9:00:00 AM,2/25/2025 4:00:00 AM,RTO,RTO,RTO,RTO,85454.634,False
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,939.431,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,AEP,AEPAPT,5000.025,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,AEP,AEPIMP,2982.422,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,AEP,AEPKPT,758.912,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6985.972,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,AP,AP,5888.443,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,BC,BC,3500.339,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,CE,CE,9079.046,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,DAY,DAY,1912.680,False
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,DEOK,DEOK,2752.196,False
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,SERC,SOUTH,DOM,DOM,15380.285,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2191.411,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,DUQ,DUQ,1313.444,False
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,DPL,EASTON,29.734,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,SERC,WEST,EKPC,EKPC,1812.415,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,JC,JC,2254.122,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,ME,ME,1780.296,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6684.791,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,OVEC,OVEC,43.000,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,WEST,ATSI,PAPWR,567.401,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PE,PE,4080.301,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2589.811,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4708.150,False
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PN,PN,1944.427,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PS,PS,4351.518,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,RECO,RECO,133.203,False
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PEP,SMECO,459.780,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,PL,UGI,120.240,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RFC,MIDATL,AE,VMEU,76.009,True
2/25/2025 10:00:00 AM,2/25/2025 5:00:00 AM,RTO,RTO,RTO,RTO,90319.804,False
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1032.298,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,AEP,AEPAPT,5369.402,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3153.113,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,AEP,AEPKPT,796.918,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7443.557,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,AP,AP,6267.834,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,BC,BC,3855.751,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,CE,CE,9665.258,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,DAY,DAY,2110.690,False
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,DEOK,DEOK,2982.671,False
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,SERC,SOUTH,DOM,DOM,16537.985,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2412.022,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,DUQ,DUQ,1347.018,False
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,DPL,EASTON,33.530,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,SERC,WEST,EKPC,EKPC,1920.575,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,JC,JC,2451.534,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,ME,ME,1943.667,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,ATSI,OE,7200.126,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,OVEC,OVEC,39.000,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,WEST,ATSI,PAPWR,589.932,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PE,PE,4475.758,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PEP,PEPCO,2950.364,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5175.708,False
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PN,PN,2125.907,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PS,PS,4706.626,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,RECO,RECO,146.028,False
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PEP,SMECO,509.743,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,PL,UGI,131.697,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RFC,MIDATL,AE,VMEU,83.485,True
2/25/2025 11:00:00 AM,2/25/2025 6:00:00 AM,RTO,RTO,RTO,RTO,97458.197,False
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1029.990,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,AEP,AEPAPT,5496.156,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3264.155,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,AEP,AEPKPT,810.863,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7654.038,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,AP,AP,6438.786,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,MIDATL,BC,BC,3958.201,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,CE,CE,10454.212,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,DAY,DAY,2181.266,False
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,DEOK,DEOK,3147.795,False
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,SERC,SOUTH,DOM,DOM,16787.293,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2404.338,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,WEST,DUQ,DUQ,1426.376,False
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,MIDATL,DPL,EASTON,34.797,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,SERC,WEST,EKPC,EKPC,1914.893,True
2/25/2025 12:00:00 PM,2/25/2025 7:00:00 AM,RFC,MIDATL,JC,JC,2492.163,True
