fips,state,county,start_time,duration,min_customers,max_customers,mean_customers,end_time,event_id,state_event,datetime_event_began,datetime_restoration,event_type,year,utility_type,pop_density,rucc_code,land_area_sqmi
48113,Texas,Dallas,2021-10-28 17:00:00,40.75,220.0,28904.0,7308.926380368098,2021-10-30 09:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,2876.6771167556312,1,908.5270587988676
48113,Texas,Dallas,2021-10-30 13:45:00,6.0,262.0,703.0,412.2083333333333,2021-10-30 19:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,2876.6771167556312,1,908.5270587988676
48113,Texas,Dallas,2021-10-30 20:00:00,0.25,202.0,202.0,202.0,2021-10-30 20:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,2876.6771167556312,1,908.5270587988676
48113,Texas,Dallas,2021-10-30 21:45:00,0.25,206.0,206.0,206.0,2021-10-30 22:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,2876.6771167556312,1,908.5270587988676
48113,Texas,Dallas,2021-10-31 15:00:00,2.0,251.0,377.0,310.125,2021-10-31 17:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,2876.6771167556312,1,908.5270587988676
48113,Texas,Dallas,2021-11-01 16:45:00,1.25,250.0,300.0,273.0,2021-11-01 18:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,2876.6771167556312,1,908.5270587988676
48121,Texas,Denton,2021-10-28 17:45:00,14.5,230.0,8607.0,1835.5172413793105,2021-10-29 08:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,951.7140347633824,1,952.4100379851568
48121,Texas,Denton,2021-10-29 21:45:00,69.5,298.0,871.0,319.3884892086331,2021-11-01 19:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,951.7140347633824,1,952.4100379851568
48135,Texas,Ector,2021-10-29 19:30:00,2.75,2187.0,2246.0,2208.0,2021-10-29 22:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,183.0134817818497,3,902.5072819328262
48141,Texas,El Paso,2021-10-30 02:30:00,3.0,203.0,309.0,274.0833333333333,2021-10-30 05:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,852.8691496210137,2,1014.9939183339776
48139,Texas,Ellis,2021-10-28 16:15:00,0.5,293.0,294.0,293.5,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,202.6813389485169,1,949.5447434797414
48139,Texas,Ellis,2021-10-28 17:00:00,32.0,200.0,5051.0,1201.7890625,2021-10-30 01:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,202.6813389485169,1,949.5447434797414
48143,Texas,Erath,2021-10-28 19:45:00,1.25,347.0,404.0,374.2,2021-10-28 21:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,39.0271514492532,5,1090.138491283973
48145,Texas,Falls,2021-10-28 19:15:00,4.25,212.0,301.0,275.11764705882354,2021-10-28 23:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,21.894119321657147,2,775.0026274505435
48157,Texas,Fort Bend,2021-10-28 16:30:00,0.25,836.0,836.0,836.0,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,928.7123185568548,1,885.9352714073323
48157,Texas,Fort Bend,2021-10-28 17:00:00,34.75,412.0,16420.0,3107.2302158273383,2021-10-30 03:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,928.7123185568548,1,885.9352714073323
48157,Texas,Fort Bend,2021-10-31 13:00:00,0.5,328.0,523.0,425.5,2021-10-31 13:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,928.7123185568548,1,885.9352714073323
48157,Texas,Fort Bend,2021-10-31 16:45:00,1.0,527.0,557.0,548.75,2021-10-31 17:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,928.7123185568548,1,885.9352714073323
48157,Texas,Fort Bend,2021-11-01 19:30:00,0.25,314.0,314.0,314.0,2021-11-01 19:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,928.7123185568548,1,885.9352714073323
48157,Texas,Fort Bend,2021-11-01 20:15:00,0.25,251.0,251.0,251.0,2021-11-01 20:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,928.7123185568548,1,885.9352714073323
48159,Texas,Franklin,2021-10-28 17:15:00,9.25,233.0,3869.0,1079.6756756756756,2021-10-29 02:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,35.10897478954762,9,295.0527624943353
48159,Texas,Franklin,2021-10-29 13:15:00,2.25,880.0,886.0,883.3333333333334,2021-10-29 15:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,35.10897478954762,9,295.0527624943353
48161,Texas,Freestone,2021-10-28 16:30:00,0.25,478.0,478.0,478.0,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,21.757290618133045,9,893.2637956217953
48161,Texas,Freestone,2021-10-28 17:00:00,0.25,496.0,496.0,496.0,2021-10-28 17:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,21.757290618133045,9,893.2637956217953
48161,Texas,Freestone,2021-10-28 18:30:00,13.75,257.0,381.0,307.92727272727274,2021-10-29 08:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,21.757290618133045,9,893.2637956217953
48167,Texas,Galveston,2021-10-28 15:15:00,1.5,274.0,519.0,394.3333333333333,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,808.0491774550488,1,433.98596246886
48167,Texas,Galveston,2021-10-28 17:00:00,26.25,282.0,14299.0,2804.447619047619,2021-10-29 19:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,808.0491774550488,1,433.98596246886
48167,Texas,Galveston,2021-10-29 20:30:00,0.25,512.0,512.0,512.0,2021-10-29 20:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,808.0491774550488,1,433.98596246886
48167,Texas,Galveston,2021-10-29 21:00:00,1.0,206.0,1551.0,878.75,2021-10-29 22:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,808.0491774550488,1,433.98596246886
48167,Texas,Galveston,2021-10-30 15:00:00,0.75,454.0,471.0,462.0,2021-10-30 15:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,808.0491774550488,1,433.98596246886
48167,Texas,Galveston,2021-10-30 16:15:00,26.75,421.0,980.0,453.2897196261682,2021-10-31 19:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,808.0491774550488,1,433.98596246886
48171,Texas,Gillespie,2021-10-30 14:15:00,0.75,267.0,268.0,267.3333333333333,2021-10-30 15:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,25.159507465522807,7,1062.2227019595855
48171,Texas,Gillespie,2021-10-30 15:30:00,0.25,267.0,267.0,267.0,2021-10-30 15:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,25.159507465522807,7,1062.2227019595855
48181,Texas,Grayson,2021-10-28 17:15:00,0.25,207.0,207.0,207.0,2021-10-28 17:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,138.5203109894904,3,978.50632179337
48181,Texas,Grayson,2021-10-28 17:45:00,0.5,210.0,210.0,210.0,2021-10-28 18:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,138.5203109894904,3,978.50632179337
48181,Texas,Grayson,2021-10-28 18:30:00,11.75,205.0,1888.0,811.6808510638298,2021-10-29 06:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,138.5203109894904,3,978.50632179337
48183,Texas,Gregg,2021-10-28 14:15:00,2.5,483.0,1175.0,742.7,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,450.3479643200921,2,275.8733464856858
48183,Texas,Gregg,2021-10-28 17:00:00,30.25,219.0,10068.0,4051.950413223141,2021-10-29 23:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,450.3479643200921,2,275.8733464856858
48185,Texas,Grimes,2021-10-28 20:30:00,0.5,241.0,305.0,273.0,2021-10-28 21:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,36.4178683433707,6,803.6714209640933
48187,Texas,Guadalupe,2021-11-01 06:30:00,2.25,272.0,272.0,272.0,2021-11-01 08:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,241.75538552760116,1,714.3832581974982
48199,Texas,Hardin,2021-10-28 16:15:00,0.5,886.0,895.0,890.5,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,62.58177866765974,2,898.5203232815494
48199,Texas,Hardin,2021-10-28 17:00:00,6.25,240.0,1022.0,513.64,2021-10-28 23:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,62.58177866765974,2,898.5203232815494
48199,Texas,Hardin,2021-10-29 00:30:00,0.5,309.0,310.0,309.5,2021-10-29 01:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,62.58177866765974,2,898.5203232815494
48199,Texas,Hardin,2021-10-30 18:45:00,1.25,294.0,298.0,296.2,2021-10-30 20:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,62.58177866765974,2,898.5203232815494
48201,Texas,Harris,2021-10-28 17:00:00,39.25,237.0,28530.0,5873.050955414013,2021-10-30 08:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-30 18:00:00,1.0,201.0,213.0,208.75,2021-10-30 19:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-30 23:45:00,1.0,202.0,304.0,257.0,2021-10-31 00:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-31 01:30:00,0.5,217.0,220.0,218.5,2021-10-31 02:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-31 02:30:00,1.25,239.0,472.0,403.2,2021-10-31 03:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-31 13:00:00,0.5,569.0,1276.0,922.5,2021-10-31 13:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-31 16:45:00,1.0,664.0,744.0,721.0,2021-10-31 17:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-10-31 20:45:00,1.0,481.0,488.0,483.5,2021-10-31 21:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-11-01 17:30:00,0.25,268.0,268.0,268.0,2021-11-01 17:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-11-01 18:30:00,0.75,237.0,242.0,239.0,2021-11-01 19:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-11-01 19:30:00,0.25,1618.0,1618.0,1618.0,2021-11-01 19:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48201,Texas,Harris,2021-11-01 20:00:00,0.75,271.0,1137.0,571.0,2021-11-01 20:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,2664.265589997093,1,1775.7782924356136
48203,Texas,Harrison,2021-10-28 17:00:00,15.0,216.0,3324.0,1062.0166666666669,2021-10-29 08:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,75.15461397235069,2,915.9650533941376
48203,Texas,Harrison,2021-11-01 12:00:00,2.0,1802.0,1807.0,1804.125,2021-11-01 14:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,75.15461397235069,2,915.9650533941376
48205,Texas,Hartley,2021-10-30 14:45:00,1.0,279.0,279.0,279.0,2021-10-30 15:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,3.680199092313155,9,1462.420881316286
48209,Texas,Hays,2021-10-31 07:45:00,0.25,4055.0,4055.0,4055.0,2021-10-31 08:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,354.80740200112325,1,679.4305830159565
48209,Texas,Hays,2021-11-01 14:15:00,0.25,1628.0,1628.0,1628.0,2021-11-01 14:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,354.80740200112325,1,679.4305830159565
48209,Texas,Hays,2021-11-02 00:00:00,0.25,825.0,825.0,825.0,2021-11-02 00:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,354.80740200112325,1,679.4305830159565
48209,Texas,Hays,2021-11-02 00:30:00,0.25,825.0,825.0,825.0,2021-11-02 00:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,354.80740200112325,1,679.4305830159565
48213,Texas,Henderson,2021-10-28 15:45:00,1.0,942.0,2577.0,1984.5,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,86.47594203226602,4,949.9751962152444
48213,Texas,Henderson,2021-10-28 17:00:00,27.75,236.0,3943.0,838.2792792792793,2021-10-29 20:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,86.47594203226602,4,949.9751962152444
48215,Texas,Hidalgo,2021-10-28 14:45:00,1.0,220.0,236.0,228.5,2021-10-28 15:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-28 16:00:00,0.75,212.0,359.0,261.3333333333333,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-28 17:00:00,1.75,211.0,240.0,233.8571428571429,2021-10-28 18:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-28 19:00:00,4.75,241.0,362.0,296.42105263157896,2021-10-28 23:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-29 19:30:00,1.0,1257.0,1266.0,1260.0,2021-10-29 20:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-31 12:30:00,5.75,236.0,252.0,241.2608695652174,2021-10-31 18:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-31 19:45:00,2.0,392.0,414.0,398.875,2021-10-31 21:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48215,Texas,Hidalgo,2021-10-31 23:00:00,1.5,591.0,603.0,597.0,2021-11-01 00:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,548.8658958449338,2,1586.509576550579
48217,Texas,Hill,2021-10-28 17:45:00,10.5,214.0,1083.0,471.8809523809524,2021-10-29 04:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,36.37871264868865,6,986.1261542275372
48217,Texas,Hill,2021-10-29 19:00:00,0.25,245.0,245.0,245.0,2021-10-29 19:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,36.37871264868865,6,986.1261542275372
48217,Texas,Hill,2021-10-29 22:00:00,1.5,244.0,245.0,244.8333333333333,2021-10-29 23:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,36.37871264868865,6,986.1261542275372
48221,Texas,Hood,2021-10-28 19:15:00,0.75,488.0,512.0,496.0,2021-10-28 20:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,140.94070906505817,4,437.0490286916776
48221,Texas,Hood,2021-10-28 22:30:00,1.25,214.0,247.0,240.2,2021-10-28 23:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,140.94070906505817,4,437.0490286916776
48223,Texas,Hopkins,2021-10-28 15:30:00,1.25,462.0,584.0,506.6,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,46.45748862131191,6,791.8422000780372
48223,Texas,Hopkins,2021-10-28 17:00:00,15.75,204.0,1565.0,385.968253968254,2021-10-29 08:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,46.45748862131191,6,791.8422000780372
48225,Texas,Houston,2021-10-28 15:45:00,1.0,813.0,1108.0,957.5,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,17.863493113390092,7,1235.2567249828533
48225,Texas,Houston,2021-10-28 17:00:00,6.75,248.0,940.0,506.4814814814815,2021-10-28 23:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,17.863493113390092,7,1235.2567249828533
48225,Texas,Houston,2021-10-29 00:15:00,1.0,206.0,243.0,225.75,2021-10-29 01:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,17.863493113390092,7,1235.2567249828533
48225,Texas,Houston,2021-10-30 10:15:00,1.25,289.0,292.0,290.8,2021-10-30 11:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,17.863493113390092,7,1235.2567249828533
48225,Texas,Houston,2021-10-30 11:45:00,2.25,292.0,293.0,292.22222222222223,2021-10-30 14:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,17.863493113390092,7,1235.2567249828533
48225,Texas,Houston,2021-10-31 11:00:00,3.0,322.0,324.0,323.4166666666667,2021-10-31 14:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,17.863493113390092,7,1235.2567249828533
48231,Texas,Hunt,2021-10-28 16:15:00,0.5,226.0,274.0,250.0,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,113.12883887966356,1,883.558966837133
48231,Texas,Hunt,2021-10-28 17:00:00,14.5,215.0,2397.0,1018.5172413793103,2021-10-29 07:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,113.12883887966356,1,883.558966837133
48245,Texas,Jefferson,2021-10-28 17:00:00,27.5,264.0,4373.0,1558.7636363636364,2021-10-29 20:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2021-10-29 20:45:00,1.75,257.0,380.0,305.57142857142856,2021-10-29 22:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,260.428207576783,2,985.0161869442176
48245,Texas,Jefferson,2021-10-30 21:00:00,0.5,992.0,1182.0,1087.0,2021-10-30 21:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,260.428207576783,2,985.0161869442176
48247,Texas,Jim Hogg,2021-10-29 18:00:00,0.5,302.0,302.0,302.0,2021-10-29 18:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,4.255092762704003,8,1136.9904887632988
48251,Texas,Johnson,2021-10-28 17:30:00,19.25,200.0,2647.0,927.8831168831168,2021-10-29 12:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,244.6934176541116,1,735.3160609098907
48257,Texas,Kaufman,2021-10-28 14:45:00,2.0,613.0,830.0,717.625,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,180.1182379844317,1,806.7478431171401
48257,Texas,Kaufman,2021-10-28 17:00:00,11.25,254.0,1859.0,820.0888888888888,2021-10-29 04:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,180.1182379844317,1,806.7478431171401
48257,Texas,Kaufman,2021-10-29 13:45:00,1.0,211.0,267.0,227.0,2021-10-29 14:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,180.1182379844317,1,806.7478431171401
48257,Texas,Kaufman,2021-11-01 16:15:00,0.25,294.0,294.0,294.0,2021-11-01 16:30:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,180.1182379844317,1,806.7478431171401
48273,Texas,Kleberg,2021-10-31 12:00:00,2.75,386.0,386.0,386.0,2021-10-31 14:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,33.27879504665979,4,932.7260784676608
48277,Texas,Lamar,2021-10-28 16:00:00,0.75,306.0,318.0,310.3333333333333,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,53.69841250905954,5,932.7650047671256
48277,Texas,Lamar,2021-10-28 17:00:00,0.25,546.0,546.0,546.0,2021-10-28 17:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,53.69841250905954,5,932.7650047671256
48277,Texas,Lamar,2021-10-28 18:15:00,11.5,228.0,552.0,331.6521739130435,2021-10-29 05:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,iou,53.69841250905954,5,932.7650047671256
48287,Texas,Lee,2021-10-28 20:45:00,2.5,306.0,710.0,537.3,2021-10-28 23:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,27.532874015320285,8,634.8047788354609
48287,Texas,Lee,2021-10-31 13:30:00,1.75,1739.0,1740.0,1739.857142857143,2021-10-31 15:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,27.532874015320285,8,634.8047788354609
48289,Texas,Leon,2021-10-28 16:15:00,0.5,570.0,642.0,606.0,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,14.51531397872156,8,1082.9252486748103
48289,Texas,Leon,2021-10-28 17:00:00,30.25,212.0,710.0,432.27272727272725,2021-10-29 23:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,14.51531397872156,8,1082.9252486748103
48291,Texas,Liberty,2021-10-28 16:00:00,0.75,233.0,394.0,289.3333333333333,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,77.62788425959369,1,1180.349057222645
48291,Texas,Liberty,2021-10-28 17:00:00,26.0,281.0,2770.0,894.5096153846154,2021-10-29 19:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,77.62788425959369,1,1180.349057222645
48291,Texas,Liberty,2021-10-30 21:00:00,1.75,275.0,283.0,279.85714285714283,2021-10-30 22:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,77.62788425959369,1,1180.349057222645
48293,Texas,Limestone,2021-10-28 16:15:00,0.5,372.0,372.0,372.0,2021-10-28 16:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,23.73119634051274,6,933.2020047465298
48293,Texas,Limestone,2021-10-28 17:00:00,7.25,351.0,1027.0,719.4137931034483,2021-10-29 00:15:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,23.73119634051274,6,933.2020047465298
48293,Texas,Limestone,2021-10-29 21:45:00,0.25,299.0,299.0,299.0,2021-10-29 22:00:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,unknown,23.73119634051274,6,933.2020047465298
48297,Texas,Live Oak,2021-10-30 15:30:00,0.25,208.0,208.0,208.0,2021-10-30 15:45:00,Texas-41,Texas,2021-10-28 14:15:00,2021-10-30 08:00:00,Severe Weather,2021,coop,10.484902828691688,8,1081.0782117104643
